Txn_ID,Txn_Date,Period,Account_Code,Description,Site_Code,Department,Amount_GBP
106273,2025-12-26,FY25-12,4020, Entertainment Revenue,S005,FOOD_BEV,8502.15
100877,2025-02-13,FY25-02,6010,Employer NI & Pension,S005,,-1829.08
102181,2025-04-10,FY25-04,6700,Professional Fees,S002,,-490.81
102258,2025-05-06,FY25-05,4000,Food & Beverage Revenue  ,S005,ENTERTAINMENT,11545.77
102951,2025-06-26,FY25-06,4040,Events & Hire Revenue,S001,EVENTS,2842.07
102449,2025-05-10,FY25-05,5000,Cost of Goods Sold - F&B,S003,FOOD_BEV,-4585.87
104235,2025-08-01,FY25-08,6010,Employer NI & Pension,S005,,-1199.66
105885,2025-11-15,FY25-11,6010,Employer NI & Pension,S002,,-1192.13
106559,2025-12-17,FY25-12,6100,Property Rent,S002,,-9785.97
103171,2025-06-01,FY25-06,6110,Business Rates,S004,,-1622.46
101591,2025-03-14,FY25-03,6700,Professional Fees,S001,,-679.66
103108,2025-06-07,FY25-06,6010,Employer NI & Pension,S005,,-981.58
105168,2025-10-18,FY25-10,4040,Events & Hire Revenue,S005,ENTERTAINMENT,2918.12
104803,2025-09-30,FY25-09,6110,Business Rates,S003,,-1318.52
105763,2025-11-26,FY25-11,5000,Cost of Goods Sold - F&B,S004,RETAIL,-2729.6
101556,2025-03-15,FY25-03,6300,Marketing & Promotions,S004,,-1904.78
101329,2025-03-20,FY25-03,5010,Cost of Goods Sold - Retail,S002,ENTERTAINMENT,-2209.77
105212,2025-10-18,FY25-10,5010,Cost of Goods Sold - Retail,S002,EVENTS,-3520.87
105853,2025-11-26,FY25-11,6000,Wages & Salaries,S004,,-5457.64
106592,2025-12-11,FY25-12,6110,Business Rates,S002,,-772.39
104218,2025-08-16,FY25-08,6010,Employer NI & Pension,S003,,-1410.58
104929,2025-09-03,FY25-09,6700,Professional Fees,S005,,-683.06
103597,2025-07-20,FY25-07,5010,Cost of Goods Sold - Retail,S001,,-4701.03
101967,2025-04-12,FY25-04,6010,Employer NI & Pension,S001,,-4441.12
105070,2025-10-24,FY25-10,4020,Entertainment Revenue,S004,RETAIL,5746.06
104187,2025-08-31,FY25-08,6000,Wages & Salaries,S005,,-12273.43
103925,2025-08-27,FY25-08,4000,Food & Beverage Revenue,S004,EVENTS,16988.89
105829,2025-11-26,FY25-11,6000,WAGES & SALARIES,S002,,-6334.56
104005,2025-08-20,FY25-08,4020,Entertainment Revenue,S005,FOOD_BEV,6790.18
105157,2025-10-22,FY25-10,4040,Events & Hire Revenue,S003,FOOD_BEV,1664.08
106511,2025-12-26,FY25-12,6010,Employer NI & Pension,S001,,-1398.08
105309,2025-10-30,FY25-10,6010,Employer NI & Pension,S003,,-1027.61
106732,2025-12-11,FY25-12,6500,IT & Software Licences,S003,,-1478.72
104046,2025-08-07,FY25-08,4030,Membership Revenue,S005,EVENTS,2425.2
100028,2025-01-17,FY25-01,4000,Food & Beverage Revenue,S004,FOOD_BEV,6958.59
101246,2025-03-24,FY25-03,4040,Events & Hire Revenue,S001,MEMBERSHIP,1848.8
103696,2025-07-07,FY25-07,6999,Employer NI & Pension,S004,,-689.25
106539,2025-12-21,FY25-12,6010,Employer NI & Pension,S004,,-802.52
105569,2025-10-12,FY25-10,7000,Depreciation,S005,,-1084.09
101060,2025-02-14,FY25-02,7000,Depreciation,S002,,-1634.19
101648,2025-03-03,FY25-03,7000,Depreciation,S005,,-630.19
102079,2025-04-16,FY25-04,6200,Utilities - Electricity,S002,,-582.67
106755,2025-12-21,FY25-12,6700,PROFESSIONAL FEES,S004,,-1266.66
103301,2025-06-26,FY25-06,6700,Professional Fees,S005,,-693.54
103620,2025-07-10,FY25-07,5010,Cost of Goods Sold - Retail,S004,RETAIL,-1638.37
101512,2025-03-07,FY25-03,6200,Utilities - Electricity,S002,,-1960.81
101769,2025-04-02,FY25-04,4030,MEMBERSHIP REVENUE,S002,EVENTS,2921.5
106798,2025-12-21,FY25-12,7000,Depreciation,S005,,-1478.78
101062,2025-02-01,FY25-02,7000,Depreciation,S002,,-1634.19
103280,2025-06-13,FY25-06,6500,IT & Software Licences,S004,,-2301.82
100163,2025-01-24,FY25-01,4040,Events & Hire Revenue,S005,RETAIL,1371.25
103025,2025-06-19,FY25-06,5010,Cost of Goods Sold - Retail,S002,EVENTS,-4585.66
105072,2025-10-03,FY25-10,4020,Entertainment Revenue,S004,FOOD_BEV,5746.06
100204,2025-01-12,FY25-01,5010,Cost of Goods Sold - Retail,S003,EVENTS,-2515.75
103621,2025-07-19,FY25-07,5010,Cost of Goods Sold - Retail,S004,EVENTS,-1638.37
100230,2025-01-03,FY25-01,6000,Wages & Salaries,S002,,-8816.6
103016,2025-06-01,FY25-06,5000,Cost of Goods Sold - F&B,S005,FOOD_BEV,-3136.08
100474,2025-01-26,FY25-01,6700,Professional Fees,S004,,-409.36
106694,2025-12-28,FY25-12,6300,Marketing & Promotions,S003,,-964.5
105490,2025-10-23,FY25-10,6300,Marketing & Promotions,S003,,-559.81
103718,2025-07-31,FY25-07,6100,Property Rent,S003,,-2960.93
103789,2025-07-02,FY25-07,6200,Utilities - Electricity,S004,,-1868.37
101770,2025-04-22,FY25-04,4030,Membership Revenue  ,S002,MEMBERSHIP,2921.5
105887,2025-11-10,FY25-11,6010,Employer NI & Pension,S002,,-1192.13
104121,2025-08-29,FY25-08,5000,Cost of Goods Sold - F&B,S005,RETAIL,-4142.21
106302,2025-12-31,FY25-12,4030,Membership Revenue,S003,FOOD_BEV,3130.78
104044,2025-08-15,FY25-08,4030,Membership Revenue,S005,EVENTS,2425.2
106411,2025-12-29,FY25-12,5000,Cost of Goods Sold - F&B,S003,EVENTS,-5456.62
102085,2025-04-27,FY25-04,6200,Utilities - Electricity,S003,,-577.81
102602,2025-05-14,FY25-05,6110,Business Rates,S001,,-1248.76
100640,2025-02-02,FY25-02,4030,Membership Revenue,S003,EVENTS,2611.89
105953,2025-11-22,FY25-11,6110,Business Rates  ,S001,,-1158.38
100771,2025-02-21,FY25-02,5010,Cost of Goods Sold - Retail,S002,MEMBERSHIP,-1466.86
101240,2025-03-19,FY25-03,4040,Events & Hire Revenue,S001,ENTERTAINMENT,1848.8
102514,2025-05-18,FY25-05,6000,Wages & Salaries,S003,,-13399.29
103209,2025-06-26,FY25-06,6200,Utilities - Electricity,S003,,-471.51
101487,2025-03-14,FY25-03,6110,Business Rates,S003,,-1540.13
100580,2025-02-28,FY25-02,4010,Retail Merchandise Revenue,S004,MEMBERSHIP,3626.55
100821,2025-02-05,FY25-02,6000,Wages & Salaries,S003,,-11959.82
100596,2025-02-24,FY25-02,4020,Entertainment Revenue,S002,MEMBERSHIP,5883.31
101333,2025-03-07,FY25-03,5010,Cost of Goods Sold - Retail,S002,ENTERTAINMENT,-2209.77
104266,2025-08-05,FY25-08,6100,Property Rent,S005,,-3306.96
101272,2025-03-31,FY25-03,4040,Events & Hire Revenue  ,S003,FOOD_BEV,1397.0
101007,2025-02-23,FY25-02,6400,Repairs & Maintenance,S001,,-2287.15
,,,,,,,
103856,2025-07-22,FY25-07,6600,Insurance,S003,,-998.99
100168,2025-01-24,FY25-01,5000,Cost of Goods Sold - F&B,S002,FOOD_BEV,-5140.06
105052,2025-10-25,FY25-10,4020,Entertainment Revenue,S002,MEMBERSHIP,6133.05
106515,2025-12-09,FY25-12,6010,Employer NI & Pension,S002,,-1549.99
102195,2025-04-10,FY25-04,7000,Depreciation,S001,,-1051.78
106123,2025-11-09,FY25-11,7000,Depreciation,S001,,-1172.35
103669,2025-07-18,FY25-07,6010,EMPLOYER NI & PENSION,S001,,-1135.95
102629,2025-05-07,FY25-05,6110,Business Rates,S005,,-1028.82
101943,2025-04-05,FY25-04,6000,Wages & Salaries,S003,,-7062.56
102383,2025-05-09,FY25-05,4040,Events & Hire Revenue,S001,EVENTS,2369.84
104978,2025-10-22,FY25-10,4000,Food & Beverage Revenue,S002,MEMBERSHIP,13528.73
102679,2025-05-30,FY25-05,6300,Marketing & Promotions,S003,,-672.57
106232,2025-12-22,FY25-12,4010,Retail Merchandise Revenue,S004,MEMBERSHIP,4792.11
105855,2025-11-23,FY25-11,6000,Wages & Salaries,S004,,-5457.64
100578,2025-02-04,FY25-02,4010,Retail Merchandise Revenue,S004,EVENTS,3626.55
105678,2025-11-20,FY25-11,4030,Membership Revenue,S002,MEMBERSHIP,6619.26
103380,2025-07-27,FY25-07,4000,Food & Beverage Revenue,S005,EVENTS,12546.07
100164,2025-01-12,FY25-01,4040,Events & Hire Revenue,S005,RETAIL,1371.25
104193,2025-08-22,FY25-08,6010,Employer NI & Pension  ,S001,,-1290.1
100218,2025-01-05,FY25-01,5010,Cost of Goods Sold - Retail,S005,FOOD_BEV,-1880.98
105830,2025-11-22,FY25-11,6000,Wages & Salaries,S002,,-6334.56
100454,2025-01-04,FY25-01,6500,IT & Software Licences,S003,,-1027.19
106590,2025-12-21,FY25-12,6110,Business Rates,S002,,-772.39
105956,2025-11-03,FY25-11,6110,Business Rates,S001,,-1158.38
101667,2025-04-09,FY25-04,4000,Food & Beverage Revenue,S002,ENTERTAINMENT,9604.18
102337,2025-05-09,FY25-05,4020,Entertainment Revenue,S005,EVENTS,18145.98
101815,2025-04-03,FY25-04,4040,Events & Hire Revenue,S003,MEMBERSHIP,3385.77
101201,2025-03-28,FY25-03,4030,Membership Revenue,S001,FOOD_BEV,3137.76
100954,2025-02-27,FY25-02,6200,Utilities - Electricity,S001,,-936.55
102855,2025-06-17,FY25-06,4010, Retail Merchandise Revenue,S003,EVENTS,3951.78
106180,2025-12-07,FY25-12,4000,Food & Beverage Revenue,S002,RETAIL,21881.96
102859,2025-06-05,FY25-06,4010,Retail Merchandise Revenue,S004,EVENTS,4861.56
102154,2025-04-01,FY25-04,6400,Repairs & Maintenance,S003,,-1862.7
101861,2025-04-24,FY25-04,5000,Cost of Goods Sold - F&B  ,S003,EVENTS,-6798.97
106547,2025-12-01,FY25-12,6010,Employer NI & Pension,S005,,-1177.34
104312,2025-08-06,FY25-08,6200,Utilities - Electricity,S001,,-894.54
102948,2025-06-10,FY25-06,4030,Membership Revenue,S005,EVENTS,4373.45
100721,2025-02-02,FY25-02,5000,Cost of Goods Sold - F&B,S001,EVENTS,-6809.24
104633,2025-09-13,FY25-09,5010,Cost of Goods Sold - Retail,S002,EVENTS,-3903.63
104674,2025-09-10,FY25-09,6000,Wages & Salaries,S002,,-8007.85
106072,2025-11-11,FY25-11,6999,Marketing & Promotions  ,S004,,-1388.73
103831,2025-07-14,FY25-07,6300,Marketing & Promotions,S005,,-1956.57
102965,2025-06-23,FY25-06,4040,Events & Hire Revenue,S002,MEMBERSHIP,1695.21
102790,2025-06-13,FY25-06,4000,Food & Beverage Revenue,S001,ENTERTAINMENT,19150.07
100015,2025-01-24,FY25-01,4000,Food & Beverage Revenue,S003,EVENTS,8698.92
100581,2025-02-15,FY25-02,4010,Retail Merchandise Revenue,S004,FOOD_BEV,3626.55
104829,2025-09-26,FY25-09,6200,Utilities - Electricity,S003,,-509.67
104206,2025-08-02,FY25-08,6010,EMPLOYER NI & PENSION,S002,,-886.63
102316,2025-05-27,FY25-05,4020,Entertainment Revenue,S003,RETAIL,7692.17
106041,2025-11-21,FY25-11,6210,Utilities - Gas/Water,S005,,-797.42
105788,2025-11-22,FY25-11,5010, Cost of Goods Sold - Retail,S002,ENTERTAINMENT,-2458.12
103833,2025-07-19,FY25-07,6400,REPAIRS & MAINTENANCE,S001,,-1532.54
104930,2025-09-20,FY25-09,7000,DEPRECIATION,S001,,-1503.87
102842,2025-06-15,FY25-06,4010,Retail Merchandise Revenue,S002,EVENTS,3967.02
104127,2025-08-11,FY25-08,5010,Cost of Goods Sold - Retail,S001,MEMBERSHIP,-8035.35
102898,2025-06-20,FY25-06,4020,Entertainment Revenue,S004,FOOD_BEV,6842.44
105760,2025-11-18,FY25-11,5000,Cost of Goods Sold - F&B,S004,FOOD_BEV,-2729.6
101033,2025-02-07,FY25-02,6600,INSURANCE,S003,,-996.04
104101,2025-08-06,FY25-08,5000,Cost of Goods Sold - F&B,S003,MEMBERSHIP,-4492.98
105867,2025-11-12,FY25-11,6000,WAGES & SALARIES,S005,,-5979.5
100988,2025-02-12,FY25-02,6210,Utilities - Gas/Water,S002,,-1511.83
101070,2025-02-04,FY25-02,7000,Depreciation,S004,,-678.29
102115,2025-04-27,FY25-04,6210,Utilities - Gas/Water,S005,,-647.32
106132,2025-11-23,FY25-11,7000,Depreciation,S002,,-765.33
103092,2025-06-07,FY25-06,6010,Employer NI & Pension  ,S003,,-1011.9
100536,2025-02-04,FY25-02,4000,FOOD & BEVERAGE REVENUE,S002,FOOD_BEV,9182.44
102016,2025-04-03,FY25-04,6100,Property Rent,S005,,-2353.02
104649,2025-09-29,FY25-09,5010,Cost of Goods Sold - Retail,S004,FOOD_BEV,-1615.47
105874,2025-11-03,FY25-11,6000,WAGES & SALARIES,S005,,-5979.5
101346,2025-03-22,FY25-03,5010,Cost of Goods Sold - Retail,S004,,-1845.28
104143,2025-08-28,FY25-08,5010,Cost of Goods Sold - Retail,S003,,-2704.07
105005,2025-10-15,FY25-10,4000,Food & Beverage Revenue,S005,EVENTS,9900.22
101417,2025-03-25,FY25-03,6010,Employer NI & Pension,S002,,-1112.14
105275,2025-10-27,FY25-10,6000,Wages & Salaries  ,S003,,-9647.86
102376,2025-05-11,FY25-05,4030,Membership Revenue,S005,MEMBERSHIP,1985.92
104560,2025-09-11,FY25-09,4030,Membership Revenue,S004,MEMBERSHIP,1955.68
103608,2025-07-27,FY25-07,5010,Cost of Goods Sold - Retail,S002,FOOD_BEV,-2114.41
104669,2025-09-12,FY25-09,6000,Wages & Salaries,S001,,-12919.87
104865,2025-09-18,FY25-09,6300,Marketing & Promotions,S002,,-2042.83
100262,2025-01-06,FY25-01,6010,Employer NI & Pension,S001,,-2333.21
100177,2025-01-31,FY25-01,5000,Cost of Goods Sold - F&B,S003,MEMBERSHIP,-9058.95
100606,2025-02-09,FY25-02,4020,Entertainment Revenue,S002,MEMBERSHIP,5883.31
106766,2025-12-28,FY25-12,7000,Depreciation,S001,,-900.55
103676,2025-07-14,FY25-07,6010,Employer NI & Pension,S002,,-1450.19
103345,2025-07-08,FY25-07,4000,Food & Beverage Revenue,S001,MEMBERSHIP,21651.41
100084,2025-01-03,FY25-01,4020,Entertainment Revenue,S003,FOOD_BEV,9420.17
106804,2025-12-06,FY25-12,7100,Bank Interest,S001,,-709.48
100837,2025-02-03,FY25-02,6999,Employer NI & Pension,S001,,-1286.35
102411,2025-05-16,FY25-05,4040,Events & Hire Revenue,S004,RETAIL,1236.43
101719,2025-04-15,FY25-04,4010,Retail Merchandise Revenue,S004,MEMBERSHIP,4800.95
104160,2025-08-15,FY25-08,5010,COST OF GOODS SOLD - RETAIL,S005,RETAIL,-2535.68
101225,2025-03-18,FY25-03,4030,Membership Revenue,S004,EVENTS,2723.92
,,,,,,,
106628,2025-12-26,FY25-12,6200,Utilities - Electricity,S001,,-959.31
106490,2025-12-14,FY25-12,6000,Wages & Salaries,S004,,-5411.5
103208,2025-06-17,FY25-06,6200,Utilities - Electricity,S003,,-471.51
105192,2025-10-19,FY25-10,5000,Cost of Goods Sold - F&B,S004,MEMBERSHIP,-2618.06
105191,2025-10-27,FY25-10,5000,Cost of Goods Sold - F&B,S004,RETAIL,-2618.06
102132,2025-04-15,FY25-04,6999,Marketing & Promotions,S002,,-749.31
101056,2025-02-12,FY25-02,7000,Depreciation,S001,,-1323.3
105555,2025-10-21,FY25-10,7000,Depreciation,S002,,-2042.83
103855,2025-07-11,FY25-07,6600,Insurance,S003,,-998.99
102404,2025-05-03,FY25-05,4040,Events & Hire Revenue,S003,ENTERTAINMENT,2193.01
100438,2025-01-21,FY25-01,6300,Marketing & Promotions,S005,,-1012.37
102301,2025-05-19,FY25-05,4020,Entertainment Revenue,S001,FOOD_BEV,16149.49
105250,2025-10-07,FY25-10,6000,Wages & Salaries,S001,,-10020.18
104069,2025-08-26,FY25-08,4040,Events & Hire Revenue,S003,RETAIL,1507.86
103496,2025-07-01,FY25-07,4030,Membership Revenue  ,S003,FOOD_BEV,2548.6
,,,,,,,
106295,2025-12-17,FY25-12,4030,Membership Revenue,S002,FOOD_BEV,2905.64
102812,2025-06-27,FY25-06,4000,Food & Beverage Revenue,S004,ENTERTAINMENT,9336.72
102518,2025-05-16,FY25-05,6000,Wages & Salaries,S003,,-13399.29
104838,2025-09-23,FY25-09,6200,Utilities - Electricity,S004,,-4642.38
105961,2025-11-06,FY25-11,6110, Business Rates,S001,,-1158.38
101855,2025-04-09,FY25-04,5000,Cost of Goods Sold - F&B,S002,FOOD_BEV,-3418.88
101850,2025-04-15,FY25-04,5000,Cost of Goods Sold - F&B,S002,MEMBERSHIP,-3418.88
105637,2025-11-14,FY25-11,4010,Retail Merchandise Revenue,S005,EVENTS,3879.74
105249,2025-10-02,FY25-10,6000,Wages & Salaries,S001,,-10020.18
106360,2025-12-31,FY25-12,4040,Events & Hire Revenue,S004,FOOD_BEV,1779.69
102275,2025-05-07,FY25-05,4010,Retail Merchandise Revenue,S002,EVENTS,4832.83
103736,2025-07-17,FY25-07,6100,Property Rent,S005,,-2236.34
104038,2025-08-11,FY25-08,4030,Membership Revenue,S005,EVENTS,2425.2
104919,2025-09-13,FY25-09,6700,Professional Fees,S001,,-626.89
101092,2025-03-18,FY25-03,4000,Food & Beverage Revenue,S001,MEMBERSHIP,14314.66
106500,2025-12-03,FY25-12,6000,Wages & Salaries,S004,,-5411.5
102004,2025-04-24,FY25-04,6100,Property Rent,S003,,-6134.35
100167,2025-01-12,FY25-01,5000,Cost of Goods Sold - F&B,S001,ENTERTAINMENT,-15317.88
101881,2025-04-26,FY25-04,5000,Cost of Goods Sold - F&B,S005,MEMBERSHIP,-3682.97
102230,2025-05-25,FY25-05,4000,Food & Beverage Revenue,S002,FOOD_BEV,11656.23
103257,2025-06-17,FY25-06,6300,Marketing & Promotions,S005,,-616.03
105537,2025-10-04,FY25-10,6600,Insurance,S004,,-505.93
106483,2025-12-27,FY25-12,6000,Wages & Salaries,S003,,-9378.32
101860,2025-04-08,FY25-04,5000,Cost of Goods Sold - F&B,S003,MEMBERSHIP,-6798.97
101343,2025-03-11,FY25-03,5010,Cost of Goods Sold - Retail,S004,EVENTS,-1845.28
104317,2025-08-15,FY25-08,6200,Utilities - Electricity,S002,,-1580.35
106400,2025-12-05,FY25-12,5000,Cost of Goods Sold - F&B,S002,FOOD_BEV,-5755.53
102633,2025-05-10,FY25-05,6200,Utilities - Electricity,S001,,-1775.67
102806,2025-06-04,FY25-06,4000,Food & Beverage Revenue,S003,FOOD_BEV,15816.03
100567,2025-02-04,FY25-02,4010,RETAIL MERCHANDISE REVENUE,S002,ENTERTAINMENT,5241.92
102120,2025-04-12,FY25-04,6300,Marketing & Promotions,S001,,-702.85
100483,2025-01-19,FY25-01,7000,Depreciation,S001,,-956.23
101527,2025-03-13,FY25-03,6200,Utilities - Electricity,S004,,-511.77
104599,2025-09-03,FY25-09,5000,Cost of Goods Sold - F&B,S003,ENTERTAINMENT,-6773.24
102578,2025-05-24,FY25-05,6100,PROPERTY RENT,S001,,-12675.27
104026,2025-08-31,FY25-08,4030,Membership Revenue,S002,EVENTS,2886.96
104576,2025-09-15,FY25-09,4040,Events & Hire Revenue,S002,MEMBERSHIP,4452.31
105392,2025-10-30,FY25-10,6110,Business Rates,S002,,-679.06
105233,2025-10-24,FY25-10,5010,Cost of Goods Sold - Retail,S004,RETAIL,-1779.13
102928,2025-06-29,FY25-06,4030,Membership Revenue,S003,MEMBERSHIP,2740.36
102798,2025-06-15,FY25-06,4000,Food & Beverage Revenue,S002,,24816.23
104066,2025-08-05,FY25-08,4040,Events & Hire Revenue,S003,ENTERTAINMENT,1507.86
105525,2025-10-11,FY25-10,6500,IT & Software Licences,S003,,-1034.35
104481,2025-09-05,FY25-09,4010, Retail Merchandise Revenue,S003,EVENTS,6628.6
101567,2025-03-06,FY25-03,6400,Repairs & Maintenance,S005,,-1579.85
102872,2025-06-27,FY25-06,4020,Entertainment Revenue,S001,MEMBERSHIP,9926.22
104675,2025-09-30,FY25-09,6000,Wages & Salaries,S002,,-8007.85
103049,2025-06-27,FY25-06,6000,Wages & Salaries,S001,,-20920.6
104147,2025-08-16,FY25-08,5010,Cost of Goods Sold - Retail,S003,FOOD_BEV,-2704.07
101279,2025-03-08,FY25-03,4040,Events & Hire Revenue,S005,ENTERTAINMENT,2673.53
100122,2025-01-31,FY25-01,4030,Membership Revenue,S004,FOOD_BEV,5215.33
103354,2025-07-18,FY25-07,4000,FOOD & BEVERAGE REVENUE,S002,ENTERTAINMENT,12747.63
100665,2025-02-10,FY25-02,4030,Membership Revenue,S005,FOOD_BEV,3008.63
100647,2025-02-09,FY25-02,4030,Membership Revenue,S003,,2611.89
102145,2025-04-24,FY25-04,6300,MARKETING & PROMOTIONS,S003,,-543.89
103999,2025-08-21,FY25-08,4020,Entertainment Revenue,S004,FOOD_BEV,6835.26
105415,2025-10-02,FY25-10,6110,Business Rates,S004,,-652.84
102318,2025-05-18,FY25-05,4020,Entertainment Revenue,S003,EVENTS,7692.17
105692,2025-11-11,FY25-11,4030,Membership Revenue,S004,ENTERTAINMENT,3420.67
102606,2025-05-02,FY25-05,6110,Business Rates,S001,,-1248.76
106219,2025-12-29,FY25-12,4010,Retail Merchandise Revenue,S002,ENTERTAINMENT,7202.22
102903,2025-06-27,FY25-06,4020,Entertainment Revenue,S005,EVENTS,5672.18
103517,2025-07-10,FY25-07,4030,Membership Revenue,S005,ENTERTAINMENT,2649.53
101144,2025-03-16,FY25-03,4010,Retail Merchandise Revenue,S003,RETAIL,3854.67
102758,2025-05-09,FY25-05,7000,Depreciation,S002,,-1404.59
103376,2025-07-01,FY25-07,4000,Food & Beverage Revenue,S005,MEMBERSHIP,12546.07
102498,2025-05-06,FY25-05,6000,Wages & Salaries,S001,,-13842.58
106794,2025-12-02,FY25-12,7000,Depreciation,S004,,-757.68
104692,2025-09-05,FY25-09,6000,Wages & Salaries,S004,,-12137.36
102526,2025-05-23,FY25-05,6000,Wages & Salaries,S005,,-10319.28
105837,2025-11-05,FY25-11,6000,WAGES & SALARIES,S002,,-6334.56
102095,2025-04-02,FY25-04,6200,Utilities - Electricity,S004,,-900.48
102462,2025-05-02,FY25-05,5010,Cost of Goods Sold - Retail,S001,MEMBERSHIP,-6250.13
103740,2025-07-18,FY25-07,6100,Property Rent,S005,,-2236.34
101203,2025-03-16,FY25-03,4030,Membership Revenue,S001,FOOD_BEV,3137.76
101436,2025-03-13,FY25-03,6100,Property Rent  ,S001,,-3017.93
102197,2025-04-30,FY25-04,7000,Depreciation,S001,,-1051.78
105527,2025-10-26,FY25-10,5099,IT & Software Licences,S004,,-731.32
100182,2025-01-11,FY25-01,5000,Cost of Goods Sold - F&B,S005,ENTERTAINMENT,-5016.92
100273,2025-01-29,FY25-01,6010,Employer NI & Pension,S003,,-1393.68
106624,2025-12-14,FY25-12,6110,Business Rates,S005,,-685.05
101196,2025-03-21,FY25-03,4030,Membership Revenue,S001,ENTERTAINMENT,3137.76
105216,2025-10-20,FY25-10,5010,Cost of Goods Sold - Retail,S002,FOOD_BEV,-3520.87
100008,2025-01-25,FY25-01,4000,Food & Beverage Revenue,S003,FOOD_BEV,8698.92
105509,2025-10-25,FY25-10,6300,Marketing & Promotions,S005,,-812.7
101738,2025-04-02,FY25-04,4020,Entertainment Revenue,S002,FOOD_BEV,7546.42
100759,2025-02-13,FY25-02,5010,Cost of Goods Sold - Retail,S001,,-2817.67
104035,2025-08-31,FY25-08,4030,MEMBERSHIP REVENUE,S004,EVENTS,2712.0
100962,2025-02-04,FY25-02,6200,Utilities - Electricity,S003,,-922.6
100534,2025-02-10,FY25-02,4000,Food & Beverage Revenue,S002,EVENTS,9182.44
103295,2025-06-21,FY25-06,6700,Professional Fees,S002,,-734.77
106714,2025-12-18,FY25-12,6300,Marketing & Promotions,S005,,-809.74
105117,2025-10-09,FY25-10,4030,Membership Revenue,S004,FOOD_BEV,2183.06
100481,2025-01-05,FY25-01,7000,Depreciation,S001,,-956.23
103650,2025-07-11,FY25-07,6000,Wages & Salaries,S002,,-9767.22
100374,2025-01-30,FY25-01,6110,Business Rates,S005,,-1506.84
100864,2025-02-15,FY25-02,6010,Employer NI & Pension,S003,,-1027.81
104646,2025-09-25,FY25-09,5010, Cost of Goods Sold - Retail,S004,,-1615.47
103261,2025-06-13,FY25-06,6300,Marketing & Promotions,S005,,-616.03
103045,2025-06-23,FY25-06,5010,Cost of Goods Sold - Retail,S005,MEMBERSHIP,-2251.44
103236,2025-06-24,FY25-06,6300, Marketing & Promotions  ,S001,,-828.46
103358,2025-07-14,FY25-07,4000,Food & Beverage Revenue,S002,EVENTS,12747.63
100888,2025-02-05,FY25-02,6100,Property Rent,S002,,-4174.6
106736,2025-12-11,FY25-12,6500,IT & SOFTWARE LICENCES,S005,,-874.61
101616,2025-03-21,FY25-03,7000,Depreciation,S002,,-1676.72
104071,2025-08-10,FY25-08,4040,Events & Hire Revenue,S003,RETAIL,1507.86
100459,2025-01-05,FY25-01,6500,IT & Software Licences,S005,,-1348.36
